AAPL,1036,163.18,163.18,162.9,163,115980,691,163.0011,0,0,0,0
AAPL,1037,163,163.13,162.78,162.78,120262,653,162.934,0,0,0,0
AAPL,1038,162.78,162.94,162.6,162.88,131658,772,162.7462,0,0,0,0
AAPL,1039,162.89,162.99,162.86,162.99,84293,466,162.9368,0,0,0,0
AAPL,1040,162.98,163.16,162.96,163.14,94452,513,163.0523,0,0,0,0
AAPL,1041,163.13,163.26,163.09,163.26,86767,500,163.1823,0,0,0,0
AAPL,1042,163.26,163.3,163.14,163.19,72545,356,163.2241,1,10000,10000,0
AAPL,1043,163.19,163.29,163.12,163.26,52579,286,163.2168,0,0,0,0
AAPL,1044,163.26,163.27,163.15,163.19,38887,255,163.2026,0,0,0,0
AAPL,1045,163.19,163.36,163.19,163.31,53259,303,163.2826,0,0,0,0
AAPL,1046,163.3,163.35,163.24,163.32,46730,298,163.2945,0,0,0,0
AAPL,1047,163.34,163.39,163.22,163.3,62258,341,163.3123,0,0,0,0
AAPL,1048,163.29,163.29,163.11,163.14,38859,246,163.1809,0,0,0,0
AAPL,1049,163.14,163.2,163.07,163.18,40213,224,163.1427,0,0,0,0
AAPL,1050,163.17,163.39,163.14,163.39,74871,423,163.3007,0,0,0,0
AAPL,1051,163.39,163.46,163.29,163.32,75231,436,163.3912,0,0,0,0
AAPL,1052,163.32,163.36,163.2,163.24,68196,398,163.272,0,5000,0,0
AAPL,1053,163.26,163.32,163.19,163.22,40767,263,163.2681,0,0,0,0
AAPL,1054,163.21,163.25,163.07,163.15,61863,391,163.1542,0,0,0,0
AAPL,1055,163.15,163.24,163.1,163.14,56540,382,163.1721,0,0,0,0
AAPL,1056,163.15,163.25,163.13,163.13,67139,399,163.1627,0,9400,0,0
AAPL,1057,163.13,163.17,162.9,162.97,116174,629,163.0284,1,13218,13218,0
AAPL,1058,163,163.02,162.9,162.93,76684,436,162.971,0,6154,0,0
AAPL,1059,162.92,163,162.8,162.86,55882,358,162.8652,0,0,0,0
AAPL,1100,162.86,162.96,162.81,162.92,45188,290,162.8699,0,0,0,0
AAPL,1101,162.86,163.03,162.81,163.01,61762,332,162.9644,0,0,0,0
AAPL,1102,163,163.01,162.88,162.99,59885,314,162.9726,0,0,0,0
AAPL,1103,163,163.02,162.92,162.92,45186,234,162.9834,0,0,0,0
AAPL,1104,162.94,163.03,162.82,162.93,86774,552,162.9356,0,0,0,0
AAPL,1105,162.92,163.02,162.92,162.94,34030,232,162.9586,0,0,0,0
AAPL,1106,162.94,162.96,162.91,162.96,36075,211,162.9268,0,0,0,0
AAPL,1107,162.95,163.21,162.92,163.14,124974,606,163.0952,1,24990,24990,0
AAPL,1108,163.13,163.15,163.09,163.12,59525,166,163.1131,1,29600,29600,0
AAPL,1109,163.12,163.12,163.02,163.1,50375,297,163.0755,0,6750,0,0
AAPL,1110,163.11,163.16,163.09,163.1,49143,313,163.1199,0,0,0,0
AAPL,1111,163.11,163.11,162.94,163.04,67668,337,163.0148,0,0,0,0
AAPL,1112,163.05,163.15,162.98,163.11,40492,239,163.085,0,0,0,0
AAPL,1113,163.13,163.14,163.01,163.1,62518,421,163.102,0,0,0,0
AAPL,1114,163.11,163.14,163.01,163.01,38896,223,163.0735,0,0,0,0
AAPL,1115,163.03,163.04,162.94,162.97,31830,175,163.0067,0,0,0,0
AAPL,1116,163.03,163.11,162.97,163,47811,283,163.0344,0,0,0,0
AAPL,1117,162.99,163.1,162.98,163.1,46619,202,163.0585,0,7000,0,0
AAPL,1118,163.1,163.24,163.09,163.17,76064,416,163.1812,0,5000,0,0
AAPL,1119,163.17,163.17,162.8,162.96,148651,817,162.9612,0,14141,0,0
AAPL,1120,162.93,163.04,162.91,162.98,42757,274,162.9508,0,0,0,0
AAPL,1121,162.98,163.05,162.93,163,32037,206,162.9872,0,0,0,0
AAPL,1122,163,163.04,162.92,163.04,79674,372,162.9529,0,12406,0,0
AAPL,1123,163.01,163.23,163.01,163.23,71102,344,163.1572,0,5000,0,0
AAPL,1124,163.22,163.25,163.18,163.22,49404,259,163.221,0,8480,0,0
AAPL,1125,163.24,163.24,163.05,163.11,65497,430,163.1358,0,0,0,0
AAPL,1126,163.11,163.14,163.06,163.06,37697,252,163.1082,0,0,0,0
AAPL,1127,163.07,163.13,163.03,163.13,41816,273,163.0868,0,0,0,0
AAPL,1128,163.13,163.15,163.05,163.1,37548,224,163.1041,0,7000,0,0
AAPL,1129,163.14,163.14,163.04,163.07,49566,274,163.0762,0,8300,0,0
AAPL,1130,163.08,163.08,163.04,163.06,40040,254,163.0704,0,0,0,0
AAPL,1131,163.07,163.08,163.02,163.03,28895,187,163.0367,0,0,0,0
AAPL,1132,163.03,163.11,163.03,163.08,35625,227,163.0667,0,0,0,0
AAPL,1133,163.07,163.19,163.06,163.17,37613,223,163.1275,0,0,0,0
AAPL,1134,163.17,163.17,163.07,163.11,28810,202,163.1215,0,0,0,0
AAPL,1135,163.11,163.22,163.11,163.21,44461,254,163.1741,0,0,0,0
AAPL,1136,163.24,163.31,163.15,163.22,73546,361,163.2249,0,0,0,0
AAPL,1137,163.23,163.39,163.22,163.34,60400,293,163.3272,0,0,0,0
AAPL,1138,163.35,163.37,163.26,163.35,37197,209,163.3265,0,0,0,0
AAPL,1139,163.36,163.4,163.27,163.32,39492,233,163.3475,0,0,0,0
AAPL,1140,163.31,163.34,163.28,163.28,36299,170,163.3084,0,0,0,0
AAPL,1141,163.3,163.34,163.25,163.34,31799,157,163.285,0,0,0,0
AAPL,1142,163.33,163.45,163.29,163.45,35974,200,163.3856,0,0,0,0
AAPL,1143,163.45,163.59,163.45,163.56,67231,308,163.5359,0,0,0,0
AAPL,1144,163.56,163.56,163.46,163.52,48161,214,163.5147,0,0,0,0
AAPL,1145,163.51,163.65,163.51,163.61,40919,216,163.5861,0,0,0,0
AAPL,1146,163.61,163.61,163.48,163.5,41275,234,163.5243,0,0,0,0
AAPL,1147,163.51,163.52,163.42,163.47,44834,278,163.4662,0,0,0,0
AAPL,1148,163.46,163.46,163.37,163.38,46684,316,163.4022,0,0,0,0
AAPL,1149,163.38,163.5,163.38,163.47,34197,163,163.4354,0,0,0,0
AAPL,1150,163.48,163.55,163.43,163.52,47371,243,163.4995,0,0,0,0
AAPL,1151,163.52,163.57,163.44,163.44,46411,269,163.4982,0,0,0,0
AAPL,1152,163.44,163.48,163.42,163.46,12771,80,163.453,0,0,0,0
AAPL,1153,163.49,163.49,163.37,163.46,49879,221,163.4348,0,0,0,0
AAPL,1154,163.43,163.48,163.41,163.46,18077,95,163.449,0,0,0,0
AAPL,1155,163.46,163.57,163.45,163.57,60410,296,163.513,0,0,0,0
AAPL,1156,163.56,163.57,163.44,163.5,42382,290,163.5077,0,0,0,0
AAPL,1157,163.5,163.53,163.45,163.47,37295,202,163.4943,0,0,0,0
AAPL,1158,163.48,163.68,163.48,163.65,81408,415,163.6106,0,5000,0,0
AAPL,1159,163.68,163.71,163.51,163.54,42774,257,163.6344,0,0,0,0
AAPL,1200,163.54,163.65,163.51,163.58,28642,184,163.5662,0,0,0,0
AAPL,1201,163.58,163.64,163.52,163.52,23413,159,163.5796,0,0,0,0
AAPL,1202,163.52,163.57,163.44,163.45,51684,289,163.4908,0,0,0,0
AAPL,1203,163.44,163.5,163.41,163.45,40519,264,163.4519,0,0,0,0
AAPL,1204,163.46,163.68,163.45,163.64,56591,252,163.5477,0,0,0,0
AAPL,1205,163.63,163.73,163.62,163.69,61992,246,163.6714,0,5000,0,0
AAPL,1206,163.73,163.83,163.69,163.78,87208,466,163.761,0,0,0,0
AAPL,1207,163.76,163.8,163.72,163.79,43247,209,163.7627,0,0,0,0
AAPL,1208,163.8,163.96,163.76,163.89,100794,493,163.873,0,0,0,0
AAPL,1209,163.9,163.98,163.87,163.94,84222,398,163.9247,0,0,0,0
AAPL,1210,163.94,163.94,163.8,163.87,59381,341,163.8583,0,0,0,0
AAPL,1211,163.88,163.9,163.77,163.87,45900,221,163.8314,0,0,0,0
AAPL,1212,163.87,163.98,163.85,163.94,55311,321,163.9174,0,0,0,0
AAPL,1213,163.92,163.96,163.87,163.93,59633,297,163.9177,0,0,0,0
AAPL,1214,163.93,164.11,163.93,164.05,160014,558,164.0011,1,25000,25000,0
AAPL,1215,164.05,164.12,164,164.05,105779,499,164.0649,0,5000,0,0
AAPL,1216,164.06,164.13,164.03,164.03,38220,171,164.0697,0,0,0,0
AAPL,1217,164.02,164.1,163.96,164.06,55286,305,164.0239,0,0,0,0
AAPL,1218,164.05,164.18,164.05,164.15,81118,387,164.1317,0,13400,0,0
AAPL,1219,164.14,164.24,164.1,164.23,65160,308,164.1808,0,0,0,0
AAPL,1220,164.23,164.34,164.15,164.29,75296,411,164.2371,0,0,0,0
AAPL,1221,164.31,164.42,164.29,164.35,81229,413,164.3552,0,0,0,0
AAPL,1222,164.35,164.42,164.33,164.35,47173,260,164.3706,0,0,0,0
AAPL,1223,164.35,164.55,164.35,164.51,162022,786,164.4924,0,0,0,0
AAPL,1224,164.51,164.55,164.36,164.39,123203,645,164.4675,0,5000,0,0
AAPL,1225,164.39,164.47,164.36,164.46,80403,497,164.4205,0,0,0,0
AAPL,1226,164.46,164.48,164.35,164.42,58266,330,164.4053,0,0,0,0
AAPL,1227,164.4,164.42,164.22,164.23,64996,341,164.314,0,0,0,0
AAPL,1228,164.22,164.34,164.19,164.32,70110,473,164.2677,0,0,0,0
AAPL,1229,164.32,164.44,164.28,164.44,59188,355,164.3677,0,0,0,0
AAPL,1230,164.44,164.5,164.39,164.47,61296,306,164.4492,0,0,0,0
AAPL,1231,164.48,164.52,164.44,164.5,66094,268,164.4926,0,0,0,0
AAPL,1232,164.5,164.66,164.47,164.66,83094,358,164.5631,0,0,0,0
AAPL,1233,164.66,164.69,164.6,164.68,75801,354,164.6533,0,0,0,0
AAPL,1234,164.67,164.7,164.48,164.5,46533,237,164.6004,0,0,0,0
AAPL,1235,164.5,164.5,164.31,164.44,61686,386,164.4022,0,0,0,0
AAPL,1236,164.4,164.45,164.35,164.39,60833,277,164.3853,0,0,0,0
AAPL,1237,164.38,164.4,164.16,164.19,72745,425,164.2762,0,0,0,0
AAPL,1238,164.17,164.2,164.05,164.17,72496,472,164.1301,0,0,0,0
AAPL,1239,164.1,164.17,164.05,164.08,61318,330,164.1143,0,0,0,0
AAPL,1240,164.11,164.25,164.02,164.25,68644,350,164.0897,0,5000,0,0
AAPL,1241,164.24,164.43,164.23,164.42,43115,242,164.307,0,0,0,0
AAPL,1242,164.4,164.46,164.33,164.35,44083,228,164.4092,0,0,0,0
AAPL,1243,164.38,164.43,164.38,164.43,34171,148,164.4171,0,0,0,0
AAPL,1244,164.43,164.5,164.37,164.37,61320,276,164.4753,0,0,0,0
AAPL,1245,164.38,164.41,164.35,164.36,28028,139,164.3702,0,0,0,0
AAPL,1246,164.38,164.5,164.38,164.5,23929,114,164.4631,0,0,0,0
AAPL,1247,164.5,164.56,164.45,164.49,55646,253,164.5012,0,0,0,0
AAPL,1248,164.5,164.68,164.46,164.65,62031,283,164.5815,0,0,0,0
AAPL,1249,164.67,164.67,164.53,164.6,64184,312,164.6114,0,0,0,0
AAPL,1250,164.6,164.64,164.51,164.55,46242,263,164.5816,0,0,0,0
AAPL,1251,164.54,164.59,164.52,164.55,14119,102,164.5581,0,0,0,0
AAPL,1252,164.56,164.68,164.53,164.55,76297,311,164.6115,1,22000,22000,0
AAPL,1253,164.55,164.65,164.55,164.65,28082,129,164.5981,0,0,0,0
AAPL,1254,164.65,164.68,164.56,164.66,42971,177,164.6358,0,0,0,0
AAPL,1255,164.66,164.66,164.56,164.64,31816,138,164.6067,0,0,0,0
AAPL,1256,164.62,164.64,164.43,164.45,48031,258,164.5498,0,0,0,0
AAPL,1257,164.43,164.58,164.41,164.56,63220,299,164.4781,0,0,0,0
AAPL,1258,164.56,164.58,164.51,164.51,67679,271,164.5635,1,20000,20000,0
AAPL,1259,164.52,164.58,164.45,164.57,50773,299,164.5223,0,0,0,0
AAPL,1300,164.56,164.57,164.52,164.57,42038,235,164.5591,0,0,0,0
AAPL,1301,164.57,164.68,164.53,164.61,56094,320,164.5859,0,0,0,0
AAPL,1302,164.64,164.79,164.6,164.71,79139,368,164.7036,0,0,0,0
AAPL,1303,164.75,164.79,164.6,164.74,57597,367,164.6967,0,0,0,0
AAPL,1304,164.73,164.8,164.73,164.79,83281,370,164.779,0,0,0,0
AAPL,1305,164.79,164.88,164.77,164.85,147210,555,164.8282,0,0,0,0
AAPL,1306,164.85,164.93,164.82,164.91,117105,460,164.9011,0,10000,0,0
AAPL,1307,164.9,164.95,164.84,164.91,102777,486,164.9104,0,0,0,0
AAPL,1308,164.9,164.98,164.89,164.94,115992,569,164.9374,0,0,0,0
AAPL,1309,164.94,164.96,164.89,164.91,42732,201,164.93,0,0,0,0
AAPL,1310,164.91,164.94,164.77,164.82,105027,463,164.8388,0,0,0,0
AAPL,1311,164.84,164.89,164.81,164.81,43254,217,164.8445,0,0,0,0
AAPL,1312,164.81,164.82,164.71,164.81,68906,335,164.7798,0,5000,0,0
AAPL,1313,164.82,164.85,164.8,164.81,41797,164,164.8141,0,0,0,0
AAPL,1314,164.8,164.83,164.74,164.83,40415,179,164.7855,0,0,0,0
AAPL,1315,164.82,164.82,164.72,164.77,42799,206,164.7651,0,0,0,0
AAPL,1316,164.76,164.81,164.75,164.8,31755,126,164.7822,0,0,0,0
AAPL,1317,164.81,164.85,164.79,164.82,33341,169,164.8276,0,0,0,0
AAPL,1318,164.83,164.84,164.78,164.78,29595,132,164.8244,0,0,0,0
AAPL,1319,164.77,164.84,164.76,164.84,28444,143,164.8145,0,0,0,0
AAPL,1320,164.84,164.84,164.76,164.8,32360,166,164.8168,0,0,0,0
AAPL,1321,164.77,164.85,164.72,164.84,62654,297,164.8024,0,0,0,0
AAPL,1322,164.84,164.84,164.76,164.79,39052,219,164.8053,0,0,0,0
